jurisdiccion,entidad,programa,actividad,credito_original,aumento,marcar_hijos_con_posible_reasignacion
Ministerio de Defensa,Instituto de Ayuda Financiera para pago de Retiros y Pensiones Militares,Prestaciones de Previsión Social,Apoyo Administrativo y Financiero,174492490,,
Ministerio de Defensa,Instituto de Ayuda Financiera para pago de Retiros y Pensiones Militares,Prestaciones de Previsión Social,Atención de Beneficiarios sin Aportes,5007109078,,
Ministerio de Defensa,Ministerio de Defensa,Conducción y Planificación para la Defensa,Conducción de la Política de Defensa Nacional,800292077,,
Ministerio de Defensa,Ministerio de Defensa,Conducción y Planificación para la Defensa,Servicios de Inteligencia,61970417,,
Ministerio de Defensa,Ministerio de Defensa,Conducción y Planificación para la Defensa,Investigación y Desarrollo para la Defensa - PIDDEF,14710586,,
Ministerio de Defensa,Ministerio de Defensa,Conducción y Planificación para la Defensa,Coordinación de Emergencias,86269226,,
Ministerio de Defensa,Ministerio de Defensa,Conducción y Planificación para la Defensa,Ciberdefensa para la Defensa Nacional,286007284,,
Ministerio de Defensa,Ministerio de Defensa,Conducción y Planificación para la Defensa,Patrimonio Cultural,5396330,,
Ministerio de Defensa,Ministerio de Defensa,Conducción y Planificación para la Defensa,Puesta en Valor del Edificio Torre en CITEDEF para la interoperabilidad de redes,174591781,,
Ministerio de Defensa,Ministerio de Defensa,Desarrollo Tecnológico para la Defensa,Conducción y Administración,113081067,,
Ministerio de Defensa,Ministerio de Defensa,Desarrollo Tecnológico para la Defensa,Investigación y Desarrollo,394395933,,
Ministerio de Defensa,Ministerio de Defensa,Mantenimiento y Producción para la Defensa,Mantenimiento para la Defensa Aérea,344682262,,
Ministerio de Defensa,Ministerio de Defensa,Mantenimiento y Producción para la Defensa,Producción para la Defensa Aérea,61111185,,
Ministerio de Defensa,Ministerio de Defensa,Formación y Capacitación,Conducción y Planeamiento,29300366,,
Ministerio de Defensa,Ministerio de Defensa,Formación y Capacitación,Formación y Extensión Académica,397800,,
Ministerio de Defensa,Ministerio de Defensa,Formación y Capacitación,"Actualización y Difusión en Derechos Humanos, Derecho Internacional y Derecho Humanitario",100000,,
Ministerio de Defensa,Ministerio de Defensa,Servicios de Hidrografía,Conducción y Planeamiento,198022510,,
Ministerio de Defensa,Ministerio de Defensa,Servicios de Hidrografía,Servicios de Informática Náutica,4099024,,
Ministerio de Defensa,Ministerio de Defensa,Servicios de Hidrografía,Campañas Hidro-Oceanográficas,15787886,,
Ministerio de Defensa,Ministerio de Defensa,Servicios de Hidrografía,Sistema de Balizamiento,16126919,,
Ministerio de Defensa,Ministerio de Defensa,Logística de la Defensa,Conducción de la Logística Integrada,127810344,,
Ministerio de Defensa,Ministerio de Defensa,Logística de la Defensa,Gestión Logística,515016764,,
Ministerio de Defensa,Ministerio de Defensa,Transferencias Varias,Transferencias,3255621,,
Ministerio de Defensa,Estado Mayor General del Ejército,Actividades Centrales,Conducción y Coordinación,4628565541,,
Ministerio de Defensa,Estado Mayor General del Ejército,Actividades Centrales,Gestión Económica y Financiera,299809854,,
Ministerio de Defensa,Estado Mayor General del Ejército,Actividades Centrales,Atención a Delegación y Agregadurías Militares en el Exterior,392491094,,
Ministerio de Defensa,Estado Mayor General del Ejército,Alistamiento Operacional del Ejército,Inteligencia Operacional Táctica,821284530,,
Ministerio de Defensa,Estado Mayor General del Ejército,Alistamiento Operacional del Ejército,Recuperación y Modernización,360065344,,
Ministerio de Defensa,Estado Mayor General del Ejército,Alistamiento Operacional del Ejército,Investigación y Desarrollo,71487325,,
Ministerio de Defensa,Estado Mayor General del Ejército,Alistamiento Operacional del Ejército,Aeronavegabilidad Militar,8723962,,
Ministerio de Defensa,Estado Mayor General del Ejército,Alistamiento Operacional del Ejército,Adiestramiento Operacional Específico,754277777,,
Ministerio de Defensa,Estado Mayor General del Ejército,Alistamiento Operacional del Ejército,Adiestramiento Operacional Combinado,7397654,,
Ministerio de Defensa,Estado Mayor General del Ejército,Alistamiento Operacional del Ejército,Adiestramiento Militar Conjunto,189584755,,
Ministerio de Defensa,Estado Mayor General del Ejército,Alistamiento Operacional del Ejército,Apoyo al Alistamiento Operacional,22055757377,,
Ministerio de Defensa,Estado Mayor General del Ejército,Alistamiento Operacional del Ejército,Mantenimiento de Medios e Infraestructura para Alistamiento Operacional,3545434174,,
Ministerio de Defensa,Estado Mayor General del Ejército,Alistamiento Operacional del Ejército,Transformación del Helicóptero Bell UH-1H a Huey II,34513621,,
Ministerio de Defensa,Estado Mayor General del Ejército,Formación y Capacitación,"Conducción, Coordinación y Gestión Central",308264707,,
Ministerio de Defensa,Estado Mayor General del Ejército,Formación y Capacitación,Formación de Oficiales,1202572597,,
Ministerio de Defensa,Estado Mayor General del Ejército,Formación y Capacitación,Formación de Suboficiales,1378335664,,
Ministerio de Defensa,Estado Mayor General del Ejército,Formación y Capacitación,Capacitación y Perfeccionamiento de Cuadros,1911511236,,
Ministerio de Defensa,Estado Mayor General del Ejército,Formación y Capacitación,Capacitación Complementaria,594485226,,
Ministerio de Defensa,Estado Mayor General del Ejército,Formación y Capacitación,Funcionamiento y Mantenimiento de Liceos,1896230888,,
Ministerio de Defensa,Estado Mayor General del Ejército,Asistencia Sanitaria,Conducción y Gestión Sanitaria,432197842,,
Ministerio de Defensa,Estado Mayor General del Ejército,Asistencia Sanitaria,Acciones de Prevención de Enfermedades y Promoción de la Salud,55626062,,
Ministerio de Defensa,Estado Mayor General del Ejército,Asistencia Sanitaria,Atención Sanitaria,4483487223,,
Ministerio de Defensa,Estado Mayor General del Ejército,Asistencia Sanitaria,Alistamiento Operacional de los Medios Sanitarios,5316570,,
Ministerio de Defensa,Estado Mayor General del Ejército,Remonta y Veterinaria,Conducción y Planeamiento,160946322,,
Ministerio de Defensa,Estado Mayor General del Ejército,Remonta y Veterinaria,Producción,312338332,,
Ministerio de Defensa,Estado Mayor General del Ejército,Remonta y Veterinaria,Apoyo y Abastecimiento,74855670,,
Ministerio de Defensa,Estado Mayor General del Ejército,Sastrería Militar,Conducción de la Gestión Productiva y Comercial,127125832,,
Ministerio de Defensa,Estado Mayor General del Ejército,Sastrería Militar,Producción de Vestuario y Equipo de Uso Militar,7586430,,
Ministerio de Defensa,Estado Mayor General del Ejército,Sastrería Militar,Comercialización de Vestuario y Equipo,7348101,,
Ministerio de Defensa,Estado Mayor General del Ejército,Sostenimiento Operacional,Operación Conjunta de Vigilancia y Control de los Espacios Aéreos en Zona de Frontera,750420000,,
Ministerio de Defensa,Estado Mayor General de la Armada,Actividades Centrales,Conducción,3761427775,,
Ministerio de Defensa,Estado Mayor General de la Armada,Actividades Centrales,Gestión Económica Financiera,586227651,,
Ministerio de Defensa,Estado Mayor General de la Armada,Actividades Centrales,Agregadurías y Representaciones Navales en el Exterior,531605866,,
Ministerio de Defensa,Estado Mayor General de la Armada,Alistamiento Operacional de la Armada,Investigación y Desarrollo,30278624,,
Ministerio de Defensa,Estado Mayor General de la Armada,Alistamiento Operacional de la Armada,Inteligencia Operacional Táctica,426130312,,
Ministerio de Defensa,Estado Mayor General de la Armada,Alistamiento Operacional de la Armada,Adiestramiento Operacional Específico,6626381655,,
Ministerio de Defensa,Estado Mayor General de la Armada,Alistamiento Operacional de la Armada,Apoyo al Alistamiento Operacional,4253009548,,
Ministerio de Defensa,Estado Mayor General de la Armada,Alistamiento Operacional de la Armada,Mantenimiento de Medios e Infraestructura para el Alistamiento Operacional,3564966070,,
Ministerio de Defensa,Estado Mayor General de la Armada,Alistamiento Operacional de la Armada,Puesta en Seco y Reparación de la Boca de Dique de Carena 2,135267014,,
Ministerio de Defensa,Estado Mayor General de la Armada,Alistamiento Operacional de la Armada,Reparación Integral del Dique de Carena 1,22806612,,
Ministerio de Defensa,Estado Mayor General de la Armada,Sanidad Naval,Conducción y Gestión Sanitaria,354813811,,
Ministerio de Defensa,Estado Mayor General de la Armada,Sanidad Naval,Acciones de Prevención de Enfermedades y Promoción de la Salud,9611548,,
Ministerio de Defensa,Estado Mayor General de la Armada,Sanidad Naval,Atención Sanitaria,1712311103,,
Ministerio de Defensa,Estado Mayor General de la Armada,Sanidad Naval,Formación Continua,99796822,,
Ministerio de Defensa,Estado Mayor General de la Armada,Sanidad Naval,Alistamiento Operacional de los Medios Sanitarios,152899,,
Ministerio de Defensa,Estado Mayor General de la Armada,Formación y Capacitación,"Conducción, Coordinación y Gestión Central",1328518672,,
Ministerio de Defensa,Estado Mayor General de la Armada,Formación y Capacitación,Formación de Oficiales,806817887,,
Ministerio de Defensa,Estado Mayor General de la Armada,Formación y Capacitación,Formación de Suboficiales,881939497,,
Ministerio de Defensa,Estado Mayor General de la Armada,Formación y Capacitación,Capacitación y Perfeccionamiento de Cuadros,1006580318,,
Ministerio de Defensa,Estado Mayor General de la Armada,Formación y Capacitación,Capacitación Complementaria,77985285,,
Ministerio de Defensa,Estado Mayor General de la Armada,Formación y Capacitación,Funcionamiento y Mantenimiento de Liceos,138335988,,
Ministerio de Defensa,Estado Mayor General de la Armada,Formación y Capacitación,Servicios y Urbanización para el Complejo Educativo Naval,21643609,,
Ministerio de Defensa,Estado Mayor General de la Armada,Hidrografía Naval,Hidrografía Naval,412150830,,
Ministerio de Defensa,Estado Mayor General de la Armada,Transportes Navales,"Comando, Control y Gestión de Transportes Navales",180171784,,
Ministerio de Defensa,Estado Mayor General de la Armada,Transportes Navales,Mantenimiento de Medios e Infraestructura para Transportes Navales,3885000,,
Ministerio de Defensa,Estado Mayor General de la Armada,Sostenimiento Operacional,Control del Mar,21463000,,
Ministerio de Defensa,Estado Mayor General de la Fuerza Aérea,Actividades Centrales,Dirección y Conducción,2723978601,,
Ministerio de Defensa,Estado Mayor General de la Fuerza Aérea,Actividades Centrales,Gestión Económico - Financiera,462600113,,
Ministerio de Defensa,Estado Mayor General de la Fuerza Aérea,Actividades Centrales,Atención Delegación y Agregadurías Aeronáuticas en el Exterior,241060756,,
Ministerio de Defensa,Estado Mayor General de la Fuerza Aérea,Alistamiento Operacional de la Fuerza Aérea,Investigación y Desarrollo,169322603,,
Ministerio de Defensa,Estado Mayor General de la Fuerza Aérea,Alistamiento Operacional de la Fuerza Aérea,Inteligencia Operacional Táctica,367032068,,
Ministerio de Defensa,Estado Mayor General de la Fuerza Aérea,Alistamiento Operacional de la Fuerza Aérea,Recuperación de Material Aéreo,894446306,,
Ministerio de Defensa,Estado Mayor General de la Fuerza Aérea,Alistamiento Operacional de la Fuerza Aérea,Aeronavegabilidad Militar,30000000,,
Ministerio de Defensa,Estado Mayor General de la Fuerza Aérea,Alistamiento Operacional de la Fuerza Aérea,Adiestramiento Operacional Específico,50358854,,
Ministerio de Defensa,Estado Mayor General de la Fuerza Aérea,Alistamiento Operacional de la Fuerza Aérea,Apoyo al Alistamiento Operacional,5510371616,,
Ministerio de Defensa,Estado Mayor General de la Fuerza Aérea,Alistamiento Operacional de la Fuerza Aérea,Mantenimiento de Medios e Infraestructura para el Alistamiento Operacional,3814084960,,
Ministerio de Defensa,Estado Mayor General de la Fuerza Aérea,Alistamiento Operacional de la Fuerza Aérea,Control Aeroespacial de Defensa,60807858,,
Ministerio de Defensa,Estado Mayor General de la Fuerza Aérea,Transporte Aéreo de Fomento,Vuelos Regulares de Fomento,179667063,,
Ministerio de Defensa,Estado Mayor General de la Fuerza Aérea,Transporte Aéreo de Fomento,Vuelos Comerciales,67679833,,
Ministerio de Defensa,Estado Mayor General de la Fuerza Aérea,Control de Tránsito Aéreo,Conducción y Gestión de Apoyo a la Actividad Aérea Nacional,565223976,,
Ministerio de Defensa,Estado Mayor General de la Fuerza Aérea,Asistencia Sanitaria de la Fuerza Aérea,Conducción y Gestión Sanitaria,374297710,,
Ministerio de Defensa,Estado Mayor General de la Fuerza Aérea,Asistencia Sanitaria de la Fuerza Aérea,Acciones de Prevención de Enfermedades y Promoción de la Salud,209825074,,
Ministerio de Defensa,Estado Mayor General de la Fuerza Aérea,Asistencia Sanitaria de la Fuerza Aérea,Atención Sanitaria,2170210905,,
Ministerio de Defensa,Estado Mayor General de la Fuerza Aérea,Capacitación y Formación de la Fuerza Aérea,"Conducción, Coordinación y Gestión Central",664481910,,
Ministerio de Defensa,Estado Mayor General de la Fuerza Aérea,Capacitación y Formación de la Fuerza Aérea,Formación de Oficiales,1338782772,,
Ministerio de Defensa,Estado Mayor General de la Fuerza Aérea,Capacitación y Formación de la Fuerza Aérea,Formación de Suboficiales,896778390,,
Ministerio de Defensa,Estado Mayor General de la Fuerza Aérea,Capacitación y Formación de la Fuerza Aérea,Capacitación y Perfeccionamiento de Cuadros,264229958,,
Ministerio de Defensa,Estado Mayor General de la Fuerza Aérea,Capacitación y Formación de la Fuerza Aérea,Capacitación Complementaria,283011511,,
