jurisdiccion,entidad,programa,actividad,credito_original,aumento,marcar_hijos_con_posible_reasignacion
Ministerio de Educación,Ministerio de Educación,Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín N°41 en Escuela Leonor Sánchez de Arancibia -  Causeta, Provincia de San Juan",15220874,0,no
Ministerio de Educación,Ministerio de Educación,Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín N°908 Barrio Plan Familia Propietaria - Quequén, Partido de Necochea, Provincia de Buenos Aires",8935311,0,no
Ministerio de Educación,Ministerio de Educación,Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín N°92 - Barranqueras, Chaco",13231159,0,no
Ministerio de Educación,Ministerio de Educación,Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín N°928 - Olavarría, Provincia de Buenos Aires",8935311,0,no
Ministerio de Educación,Ministerio de Educación,Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín Nº 325 - Alvear, Santa Fe",1369476,0,no
Ministerio de Educación,Ministerio de Educación,Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín Nueva Barrio Esperanza - Neuquén, Provincia de Neuquén",1369476,0,no
Ministerio de Educación,Ministerio de Educación,Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín Presidente Mitre - Iglesia, Provincia de San Juan",1163126,0,no
Ministerio de Educación,Ministerio de Educación,Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín Río Gallegos en Barrio Bicentenario - Río Gallegos, Santa Cruz",2089261,0,no
Ministerio de Educación,Ministerio de Educación,Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín Sector Segunda Meseta - Centenario, Provincia de Neuquén",1369476,0,no
Ministerio de Educación,Ministerio de Educación,Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín Sector Tanque de Agua - Centenario, Provincia de Neuquén",1369476,0,no
Ministerio de Educación,Ministerio de Educación,Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín Sector Toma Norte - Neuquén, Provincia de Neuquén",1369476,0,no
Ministerio de Educación,Ministerio de Educación,Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín Terreno Escuela N° 105 - Vista Alegre, Provincia de Neuquén",870189,0,no
Ministerio de Educación,Ministerio de Educación,Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín Terreno Escuela N° 266 - Plottier, Provincia de Neuquén",1369476,0,no
Ministerio de Educación,Ministerio de Educación,Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín Terreno Escuela N° 60 - Plottier, Provincia de Neuquén",1369476,0,no
Ministerio de Educación,Ministerio de Educación,Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín Terreno Escuela N°192 - Plottier, Provincia de Neuquén",1369476,0,no
Ministerio de Educación,Ministerio de Educación,Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín Zona Noroeste - Zapala, Provincia de Neuquén",1369476,0,no
Ministerio de Educación,Ministerio de Educación,Fortalecimiento Edilicio de Jardines Infantiles,Construcción de Jardín Zona Norte Barrio Moreno - San Nicolás - Provincia de Buenos Aires,8935311,0,no
Ministerio de Educación,Ministerio de Educación,Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín Zona Sudoeste - Rincón de los Sauces, Provincia de Neuquén",1369476,0,no
Ministerio de Educación,Ministerio de Educación,Fortalecimiento Edilicio de Jardines Infantiles,Construcción de Nuevos Jardines de Infantes con Licitación Descentralizada,1653650000,0,no
Ministerio de Educación,Ministerio de Educación,Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín  ""Coronel Olmedo"", San Pedro, CORDOBA",14280000,0,no
Ministerio de Educación,Ministerio de Educación,Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín  ""Domingo Faustino Sarmiento"", Serrano, CORDOBA",8540000,0,no
Ministerio de Educación,Ministerio de Educación,Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín  ""Padre Eladio Diez Anexo"", La Calera, CORDOBA",8540000,0,no
Ministerio de Educación,Ministerio de Educación,Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín  ""Provincia de Buenos Aires"", Quilino, CORDOBA",14280000,0,no
Ministerio de Educación,Ministerio de Educación,Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín  Barrio el Huaico, Salta-Capital, Salta -  PROMEDU IV Préstamo BID 3455/OC-AR",15025290,0,no
Ministerio de Educación,Ministerio de Educación,Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín  Barrio Hipódromo, General Belgrano, Buenos Aires",13860000,0,no
Ministerio de Educación,Ministerio de Educación,Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín  Barrio La Capilla, Marcos Paz, Buenos Aires -  PROMEDU IV Préstamo BID 3455/OC-AR",9416913,0,no
Ministerio de Educación,Ministerio de Educación,Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín  Barrio La Leonor, Hurlingham, Buenos Aires -  PROMEDU IV Préstamo BID 3455/OC-AR",9416913,0,no
Ministerio de Educación,Ministerio de Educación,Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín  Barrio La Merced, Virrey del Pino - La Matanza, Buenos Aires -  PROMEDU IV Préstamo BID 3455/OC-AR",15312112,0,no
Ministerio de Educación,Ministerio de Educación,Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín  Barrio Mitre, Villa Tesei -Hurlingham, Buenos Aires -  PROMEDU IV Préstamo BID 3455/OC-AR",9416913,0,no
Ministerio de Educación,Ministerio de Educación,Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín  Barrio Reysol, Zarate, Buenos Aires",8540000,0,no
Ministerio de Educación,Ministerio de Educación,Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín  Barrio San Nicolás, Virrey del Pino - La Matanza,Buenos Aires-  PROMEDU IV Préstamo BID 3455/OC-AR",15312112,0,no
Ministerio de Educación,Ministerio de Educación,Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín  Barrio Tupac Amaru 1, Villa Tullumaya-Lavalle, MENDOZA",8540000,0,no
Ministerio de Educación,Ministerio de Educación,Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín  Barrio Villarino, Cipolletti, Rio Negro",15000000,0,no
Ministerio de Educación,Ministerio de Educación,Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín  Barrion 50 viviendas, Gobernador Virasoro, Corrientes -  PROMEDU IV Préstamo BID 3455/OC-AR",15025290,0,no
Ministerio de Educación,Ministerio de Educación,Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín  Calle Egipto, Lagomarsino - Pilar, Buenos Aires -  PROMEDU IV Préstamo BID 3455/OC-AR",9416913,0,no
Ministerio de Educación,Ministerio de Educación,Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín  Calle Salta, Derqui - Pilar, Buenos Aires -  PROMEDU IV Préstamo BID 3455/OC-AR",15312112,0,no
Ministerio de Educación,Ministerio de Educación,Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín  Calle Storni, Lules, Tucumán -  PROMEDU IV Préstamo BID 3455/OC-AR",15025290,0,no
Ministerio de Educación,Ministerio de Educación,Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín  COMPLEJO HAB. PROCREAR MAIPÚ, MAIPÚ, MENDOZA",8400000,0,no
Ministerio de Educación,Ministerio de Educación,Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín  Costa Azul, Costa Azul - La Costa,  Buenos Aires",13860000,0,no
Ministerio de Educación,Ministerio de Educación,Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín  En Ingeniero Huergo, Ingeniero Huergo, Rio Negro",15000000,0,no
Ministerio de Educación,Ministerio de Educación,Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín  Escuela Amadeo Jacques, La Ramada y La Cruz, Burruyacu, Tucumán -  PROMEDU IV Préstamo BID 3455/OC-AR",8968489,0,no
Ministerio de Educación,Ministerio de Educación,Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín  Escuela Celestino Gelsi, Lules, Tucumán -  PROMEDU IV Préstamo BID 3455/OC-AR",8968489,0,no
Ministerio de Educación,Ministerio de Educación,Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín  Escuela General Arenales, Colombres-Cruz Alta, Tucumán -  PROMEDU IV Préstamo BID 3455/OC-AR",8968489,0,no
Ministerio de Educación,Ministerio de Educación,Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín  Escuela N° 159 La Invernada-La Cocha, Tucumán -  PROMEDU IV Préstamo BID 3455/OC-AR",8968489,0,no
Ministerio de Educación,Ministerio de Educación,Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín  Escuela N° 4701, San Ramón de la Nueva Orán, Salta -  PROMEDU IV Préstamo BID 3455/OC-AR",8968489,0,no
Ministerio de Educación,Ministerio de Educación,Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín  JARDIN 0-054 SIN NOMBRE, Fray Luis Beltrán, MENDOZA",8400000,0,no
Ministerio de Educación,Ministerio de Educación,Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín  Las Higueras, Las Higueras, CORDOBA",8400000,0,no
Ministerio de Educación,Ministerio de Educación,Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín  Los Vallistos, Banda del Rio Sali, Tucumán -  PROMEDU IV Préstamo BID 3455/OC-AR",8968489,0,no
Ministerio de Educación,Ministerio de Educación,Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín  Mar del Tuyú, La Costa - Mar del Tuyú, Buenos Aires",13860000,0,no
Ministerio de Educación,Ministerio de Educación,Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín  N° 0-135 Mtra. Blanca L. Rossi de Freire, Santa Rosa, MENDOZA",14280000,0,no
Ministerio de Educación,Ministerio de Educación,Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín  N° 4303 Maestro Terrone Riera, Orán, Salta -  PROMEDU IV Préstamo BID 3455/OC-AR",8822309,0,no
Ministerio de Educación,Ministerio de Educación,Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín  N° 4362 Domingo Faustino Sarmiento, Animaná - San Carlos, Salta -  PROMEDU IV Préstamo BID 3455/OC-AR",8822309,0,no
Ministerio de Educación,Ministerio de Educación,Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín  N° 4700 ""Legado General Belgrano"", Salta-Capital, Salta -  PROMEDU IV Préstamo BID 3455/OC-AR",15025290,0,no
Ministerio de Educación,Ministerio de Educación,Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín  N° 903 Indio Rico, Coronel Pringles,  Buenos Aires",8540000,0,no
Ministerio de Educación,Ministerio de Educación,Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín  N° 926, Pergamino, Buenos Aires",8540000,0,no
Ministerio de Educación,Ministerio de Educación,Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín  N° 927 Pergamino, Buenos Aires",15000000,0,no
Ministerio de Educación,Ministerio de Educación,Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín  Nº 87 - Pcia de Cordoba, Las Cejas, Tucumán -  PROMEDU IV Préstamo BID 3455/OC-AR",8822309,0,no
Ministerio de Educación,Ministerio de Educación,Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín  Nueva Atlantis, La Costa - Nueva Atlantis, Buenos Aires",8540000,0,no
Ministerio de Educación,Ministerio de Educación,Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín  Paula Albarracín de  Sarmiento, Huinca Renanco, CORDOBA",8540000,0,no
Ministerio de Educación,Ministerio de Educación,Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín  San Andres Este, San Andres-Cruz Alta,  Tucumán  -  PROMEDU IV Préstamo BID 3455/OC-AR",8968489,0,no
Ministerio de Educación,Ministerio de Educación,Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín  Sector Sureste, Venado Tuerto, Santa Fe",20000000,0,no
Ministerio de Educación,Ministerio de Educación,Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín  Tres Lomas, Tres Lomas,  Buenos Aires",8540000,0,no
Ministerio de Educación,Ministerio de Educación,Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín  Verónica, Calle 32, Verónica, Buenos Aires",15000000,0,no
Ministerio de Educación,Ministerio de Educación,Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín  Zona Sur, Curuzú Cuatiá, Corrientes -  PROMEDU IV Préstamo BID 3455/OC-AR",15025290,0,no
Ministerio de Educación,Ministerio de Educación,Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín Abasto 500 y 226 - Ciudad de La Plata, Provincia de Buenos Aires",8273575,0,no
Ministerio de Educación,Ministerio de Educación,Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín Abasto N° 520 y N° 217 - Ciudad de La Plata, Provincia de Buenos Aires - PROMEDU IV (BID 3455/OC-AR)",8273575,0,no
Ministerio de Educación,Ministerio de Educación,Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín B° La Ribera - Villa Mercedes, Provincia de San Luis",1037165,0,no
Ministerio de Educación,Ministerio de Educación,Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín B° San Ignacio - San Miguel, Provincia de Buenos Aires",9064604,0,no
Ministerio de Educación,Ministerio de Educación,Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín Barrio La Negrita - Merlo, Provincia de Buenos Aires - PROMEDU IV (BID 3455/OC-AR)",9064604,0,no
Ministerio de Educación,Ministerio de Educación,Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín Barrio Labrador, Campo Grande, Rio Negro",15000000,0,no
Ministerio de Educación,Ministerio de Educación,Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín Barrio San Carlos, Salta-Capital, Salta -  PROMEDU IV Préstamo BID 3455/OC-AR",8968489,0,no
Ministerio de Educación,Ministerio de Educación,Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín Calle Roma, Catriel, Rio Negro",16500000,0,no
Ministerio de Educación,Ministerio de Educación,Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín El Frutillar, San Carlos de Bariloche, Rio Negro",22000000,0,no
Ministerio de Educación,Ministerio de Educación,Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín en 28 De Noviembre, 28 De Noviembre, Santa Cruz",12553277,0,no
Ministerio de Educación,Ministerio de Educación,Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín en Barrio Favaloro, Santa Fe, Santa Fe",20000000,0,no
Ministerio de Educación,Ministerio de Educación,Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín en Bella Italia, Bella Italia, Santa Fe",15500000,0,no
Ministerio de Educación,Ministerio de Educación,Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín en Calle Aborígenes Argentinos, Rosario, Santa Fe",20000000,0,no
